Timestamp,Latitude,Longitude,RSRP,SNR,RSRQ,RSSI,Downlink throughput (application)
 9:46:21,3.04316,101.59317,,,,,
 9:46:21,3.04316,101.59317,-110,,-15,-87,
 9:46:21,3.04316,101.59317,,-5,,,
 9:46:22,3.043166,101.593269,,,,,
 9:46:22,3.043166,101.593269,-110,,-15,-88,
 9:46:22,3.043166,101.593269,,-9,,,
 9:46:22,3.043166,101.593269,-113,,-17,-89,
 9:46:22,3.043166,101.593269,,-9,,,
 9:46:22,3.043166,101.593269,,-9,,,
 9:46:22,3.043166,101.593269,-113,,-17,-89,
 9:46:22,3.043166,101.593269,,-9,,,
 9:46:23,3.043173,101.593376,,,,,
 9:46:23,3.043173,101.593376,-105,,-11,-89,
 9:46:23,3.043173,101.593376,,-8,,,
 9:46:23,3.043173,101.593376,,-8,,,
 9:46:23,3.043173,101.593376,-105,,-11,-89,
 9:46:23,3.043173,101.593376,,-8,,,
 9:46:24,3.043178,101.593468,,,,,
 9:46:24,3.043178,101.593468,-107,,-12,-90,
 9:46:24,3.043178,101.593468,,-5,,,
 9:46:25,3.043182,101.593567,,,,,
 9:46:25,3.043182,101.593567,,,,,5768.3
 9:46:25,3.043182,101.593567,-106,,-14,-85,
 9:46:25,3.043182,101.593567,,-3.5,,,
 9:46:26,3.043187,101.593651,,,,,
 9:46:26,3.043187,101.593651,,,,,4418.4
 9:46:26,3.043187,101.593651,-106,,-15,-85,
 9:46:26,3.043187,101.593651,,-4,,,
 9:46:27,3.043192,101.593742,,,,,
 9:46:27,3.043192,101.593742,,,,,259.3
 9:46:27,3.043192,101.593742,-106,,-16,-83,
 9:46:27,3.043192,101.593742,,-5.5,,,
 9:46:28,3.043195,101.593842,,,,,
 9:46:28,3.043195,101.593842,,,,,5103.6
 9:46:28,3.043195,101.593842,-104,,-16,-84,
 9:46:28,3.043195,101.593842,,-5.5,,,
 9:46:29,3.043195,101.593941,,,,,
 9:46:29,3.043195,101.593941,,,,,1959.5
 9:46:29,3.043195,101.593941,-103,,-14,-82,
 9:46:29,3.043195,101.593941,,-4.5,,,
 9:46:30,3.0432,101.59404,,,,,
 9:46:30,3.0432,101.59404,,,,,8253
 9:46:30,3.0432,101.59404,-102,,-13,-84,
 9:46:30,3.0432,101.59404,,-3,,,
 9:46:31,3.043206,101.594139,,,,,
 9:46:31,3.043206,101.594139,-100,,-12,-84,
 9:46:31,3.043206,101.594139,,-1,,,
 9:46:31,3.043206,101.594139,,,,,11278.2
 9:46:32,3.043206,101.594139,-101,,-12,-86,
 9:46:32,3.043206,101.594139,,0.5,,,
 9:46:32,3.043206,101.594139,,,,,16295.5
 9:46:33,3.043212,101.594238,,,,,
 9:46:33,3.043212,101.594345,,,,,
 9:46:33,3.043212,101.594345,-100,,-12,-84,
 9:46:33,3.043212,101.594345,,2.5,,,
 9:46:34,3.043212,101.594345,,,,,1955.6
 9:46:34,3.043216,101.594444,,,,,
 9:46:34,3.043216,101.594444,-101,,-11,-86,
 9:46:34,3.043216,101.594444,,3.5,,,
 9:46:35,3.043216,101.594444,,,,,4070
 9:46:35,3.04322,101.594543,,,,,
 9:46:35,3.04322,101.594543,-98,,-11,-85,
 9:46:35,3.04322,101.594543,,4.5,,,
 9:46:36,3.04322,101.594543,,,,,11368.6
 9:46:36,3.043224,101.594627,,,,,
 9:46:36,3.043224,101.594627,-103,,-12,-83,
 9:46:36,3.043224,101.594627,,3,,,
 9:46:37,3.043224,101.594627,,,,,6281.9
 9:46:37,3.043231,101.594711,,,,,
 9:46:37,3.043231,101.594711,-100,,-11,-84,
 9:46:37,3.043231,101.594711,,2.5,,,
 9:46:38,3.043231,101.594711,,,,,14387.5
 9:46:38,3.043237,101.594795,,,,,
 9:46:38,3.043237,101.594795,-100,,-12,-81,
 9:46:38,3.043237,101.594795,,2,,,
 9:46:39,3.043237,101.594795,,,,,13830.3
 9:46:39,3.043243,101.594864,,,,,
 9:46:39,3.043243,101.594864,-98,,-10,-83,
 9:46:39,3.043243,101.594864,,4.5,,,
 9:46:40,3.043243,101.594864,,,,,23618.2
 9:46:40,3.043246,101.594902,,,,,
 9:46:40,3.043246,101.594902,-97,,-11,-82,
 9:46:40,3.043246,101.594902,,5.5,,,
 9:46:41,3.043246,101.594902,,,,,20665.5
 9:46:41,3.043247,101.59494,,,,,
 9:46:41,3.043247,101.59494,-94,,-10,-80,
 9:46:41,3.043247,101.59494,,7,,,
 9:46:42,3.043247,101.59494,,,,,13882.8
 9:46:42,3.043249,101.594963,,,,,
 9:46:42,3.043249,101.594963,-94,,-11,-81,
 9:46:42,3.043249,101.594963,,8,,,
 9:46:43,3.043249,101.594963,,,,,19097.1
 9:46:43,3.043249,101.594986,,,,,
 9:46:43,3.043249,101.594986,-96,,-11,-82,
 9:46:43,3.043249,101.594986,,8,,,
 9:46:44,3.043249,101.594986,,,,,11899.5
 9:46:44,3.043249,101.594986,-96,,-11,-81,
 9:46:44,3.043249,101.594986,,8.5,,,
 9:46:45,3.043249,101.594986,,,,,22208
 9:46:45,3.043248,101.595016,,,,,
 9:46:45,3.043246,101.595055,,,,,
 9:46:45,3.043246,101.595055,-93,,-11,-80,
 9:46:45,3.043246,101.595055,,8,,,
 9:46:46,3.043244,101.595108,,,,,
 9:46:46,3.043244,101.595108,,,,,4747.7
 9:46:46,3.043244,101.595108,-96,,-11,-80,
 9:46:46,3.043244,101.595108,,7,,,
 9:46:47,3.04324,101.595161,,,,,
 9:46:47,3.04324,101.595161,,,,,2588.9
 9:46:47,3.04324,101.595161,-95,,-11,-79,
 9:46:47,3.04324,101.595161,,6.5,,,
 9:46:48,3.043237,101.59523,,,,,
 9:46:48,3.043237,101.59523,,,,,730.8
 9:46:48,3.043237,101.59523,-96,,-11,-79,
 9:46:48,3.043237,101.59523,,5.5,,,
 9:46:49,3.043236,101.595306,,,,,
 9:46:49,3.043236,101.595306,,,,,7652.6
 9:46:49,3.043236,101.595306,-90,,-10,-76,
 9:46:49,3.043236,101.595306,,7,,,
 9:46:50,3.043236,101.595306,,,,,14477.2
 9:46:50,3.043232,101.59539,,,,,
 9:46:50,3.043232,101.59539,-90,,-10,-75,
 9:46:50,3.043232,101.59539,,6.5,,,
 9:46:51,3.043228,101.595482,,,,,
 9:46:51,3.043228,101.595482,,,,,31845.4
 9:46:51,3.043228,101.595482,-92,,-10,-76,
 9:46:51,3.043228,101.595482,,8.5,,,
 9:46:52,3.043226,101.595573,,,,,
 9:46:52,3.043226,101.595573,,,,,12676.1
 9:46:52,3.043226,101.595573,-94,,-11,-77,
 9:46:52,3.043226,101.595573,,6.5,,,
 9:46:53,3.043223,101.595673,,,,,
 9:46:53,3.043223,101.595673,,,,,6411.7
 9:46:53,3.043223,101.595673,-96,,-11,-79,
 9:46:53,3.043223,101.595673,,5.5,,,
 9:46:54,3.04322,101.595764,,,,,
 9:46:54,3.04322,101.595764,,,,,12767.9
 9:46:55,3.04322,101.595764,-93,,-11,-77,
 9:46:55,3.04322,101.595764,,5,,,
 9:46:55,3.04322,101.595764,,,,,22393.6
 9:46:56,3.04322,101.595764,-92,,-10,-77,
 9:46:56,3.04322,101.595764,,6.5,,,
 9:46:56,3.04322,101.595764,,,,,25511.6
 9:46:56,3.043217,101.595871,,,,,
 9:46:56,3.043217,101.595871,-92,,-10,-75,
 9:46:56,3.043217,101.595871,,6.5,,,
 9:46:57,3.043215,101.595978,,,,,
 9:46:57,3.043212,101.596085,,,,,
 9:46:57,3.043212,101.596085,,,,,21255
 9:46:57,3.043212,101.596085,-93,,-10,-77,
 9:46:57,3.043212,101.596085,,9,,,
 9:46:58,3.043208,101.596191,,,,,
 9:46:58,3.043208,101.596191,,,,,26079.4
 9:46:58,3.043208,101.596191,-92,,-10,-76,
 9:46:58,3.043208,101.596191,,9,,,
 9:46:59,3.043211,101.596291,,,,,
 9:46:59,3.043211,101.596291,,,,,11565.8
 9:46:59,3.043211,101.596291,-92,,-11,-79,
 9:46:59,3.043211,101.596291,,9.5,,,
 9:47:00,3.043213,101.596397,,,,,
 9:47:00,3.043213,101.596397,,,,,8575.4
 9:47:00,3.043213,101.596397,-92,,-10,-77,
 9:47:00,3.043213,101.596397,,9,,,
 9:47:01,3.043211,101.596504,,,,,
 9:47:01,3.043211,101.596504,,,,,17224.3
 9:47:01,3.043211,101.596504,-93,,-10,-77,
 9:47:01,3.043211,101.596504,,10.5,,,
 9:47:02,3.043211,101.596504,,,,,15412.4
 9:47:02,3.043209,101.596611,,,,,
 9:47:02,3.043209,101.596611,-91,,-10,-76,
 9:47:02,3.043209,101.596611,,10,,,
 9:47:03,3.043207,101.59671,,,,,
 9:47:03,3.043207,101.59671,,,,,21053.2
 9:47:03,3.043207,101.59671,-90,,-10,-74,
 9:47:03,3.043207,101.59671,,9,,,
 9:47:04,3.043204,101.596809,,,,,
 9:47:04,3.043204,101.596809,,,,,18121.6
 9:47:04,3.043204,101.596809,-91,,-10,-75,
 9:47:04,3.043204,101.596809,,9.5,,,
 9:47:05,3.043203,101.596909,,,,,
 9:47:05,3.043203,101.596909,,,,,22142.9
 9:47:05,3.043203,101.596909,-92,,-10,-75,
 9:47:05,3.043203,101.596909,,10.5,,,
 9:47:06,3.043203,101.597008,,,,,
 9:47:06,3.043203,101.597008,,,,,11913
 9:47:06,3.043203,101.597008,-88,,-10,-73,
 9:47:06,3.043203,101.597008,,10,,,
 9:47:07,3.043203,101.597008,,,,,41989.1
 9:47:07,3.043203,101.597008,-86,,-9,-73,
 9:47:07,3.043203,101.597008,,12,,,
 9:47:08,3.043203,101.597008,,,,,37556.3
 9:47:08,3.043203,101.597008,-86,,-10,-71,
 9:47:08,3.043203,101.597008,,11.5,,,
 9:47:09,3.043202,101.597107,,,,,
 9:47:09,3.043202,101.597206,,,,,
 9:47:09,3.043204,101.597313,,,,,
 9:47:09,3.043204,101.597313,,,,,27316.7
 9:47:09,3.043204,101.597313,-86,,-10,-70,
 9:47:09,3.043204,101.597313,,10.5,,,
 9:47:10,3.043208,101.59742,,,,,
 9:47:10,3.043208,101.59742,,,,,38086.7
 9:47:10,3.043208,101.59742,-84,,-10,-70,
 9:47:10,3.043208,101.59742,,12.5,,,
 9:47:11,3.04321,101.597527,,,,,
 9:47:11,3.04321,101.597527,,,,,13339.1
 9:47:11,3.04321,101.597527,-86,,-10,-71,
 9:47:11,3.04321,101.597527,,11.5,,,
 9:47:12,3.043213,101.597641,,,,,
 9:47:12,3.043213,101.597641,,,,,40562.9
 9:47:12,3.043213,101.597641,-86,,-10,-69,
 9:47:12,3.043213,101.597641,,12.5,,,
 9:47:13,3.043214,101.597748,,,,,
 9:47:13,3.043214,101.597748,,,,,35009.2
 9:47:13,3.043214,101.597748,-83,,-10,-66,
 9:47:13,3.043214,101.597748,,13,,,
 9:47:14,3.043214,101.597862,,,,,
 9:47:14,3.043214,101.597862,,,,,32979.5
 9:47:14,3.043214,101.597862,-79,,-10,-64,
 9:47:14,3.043214,101.597862,,12.5,,,
 9:47:15,3.043212,101.597961,,,,,
 9:47:15,3.043212,101.597961,,,,,16218.7
 9:47:15,3.043212,101.597961,-77,,-10,-62,
 9:47:15,3.043212,101.597961,,14.5,,,
 9:47:16,3.043209,101.598068,,,,,
 9:47:16,3.043209,101.598068,,,,,27299.6
 9:47:16,3.043209,101.598068,-78,,-10,-64,
 9:47:16,3.043209,101.598068,,14,,,
 9:47:17,3.043207,101.598175,,,,,
 9:47:17,3.043207,101.598175,,,,,36221.2
 9:47:17,3.043207,101.598175,-81,,-10,-65,
 9:47:17,3.043207,101.598175,,13,,,
 9:47:18,3.043204,101.598274,,,,,
 9:47:18,3.043204,101.598274,,,,,23051.1
 9:47:19,3.043204,101.598274,-76,,-10,-63,
 9:47:19,3.043204,101.598274,,12.5,,,
 9:47:19,3.043204,101.598274,,,,,11496.4
 9:47:19,3.043204,101.598274,-81,,-10,-66,
 9:47:19,3.043204,101.598274,,13,,,
 9:47:20,3.043204,101.598274,,,,,3825.5
 9:47:20,3.043201,101.598389,,,,,
 9:47:20,3.043199,101.598503,,,,,
 9:47:20,3.043199,101.598503,-82,,-11,-64,
 9:47:20,3.043199,101.598503,,12.5,,,
 9:47:21,3.043195,101.598618,,,,,
 9:47:21,3.043195,101.598618,-74,,-10,-60,
 9:47:21,3.043195,101.598618,,8,,,
 9:47:21,3.043195,101.598618,,8,,,
 9:47:21,3.043195,101.598618,,,,,9881.2
 9:47:21,3.043195,101.598618,-75,,-10,-55,
 9:47:21,3.043195,101.598618,,8,,,
 9:47:22,3.043197,101.598724,,,,,
 9:47:22,3.043197,101.598724,-78,,-12,-61,
 9:47:22,3.043197,101.598724,,1.5,,,
 9:47:22,3.043197,101.598724,,1.5,,,
 9:47:22,3.043197,101.598724,-79,,-12,-55,
 9:47:22,3.043197,101.598724,,1.5,,,
 9:47:23,3.043197,101.598724,,,,,2394.8
 9:47:23,3.043199,101.598831,,,,,
 9:47:23,3.043199,101.598831,-74,,-13,-56,
 9:47:23,3.043199,101.598831,,0.5,,,
 9:47:24,3.043199,101.598831,,,,,20444.2
 9:47:24,3.043199,101.598953,,,,,
 9:47:24,3.043199,101.598953,-76,,-13,-58,
 9:47:24,3.043199,101.598953,,-0.5,,,
 9:47:25,3.043199,101.598953,,,,,15171.2
 9:47:25,3.043197,101.599068,,,,,
 9:47:25,3.043197,101.599068,-75,,-11,-57,
 9:47:25,3.043197,101.599068,,1,,,
 9:47:26,3.043197,101.599068,,,,,25663.1
 9:47:26,3.043197,101.59919,,,,,
 9:47:26,3.043197,101.59919,-73,,-10,-55,
 9:47:26,3.043197,101.59919,,4,,,
 9:47:27,3.043197,101.59919,,,,,32273.4
 9:47:27,3.043197,101.599319,,,,,
 9:47:27,3.043197,101.599319,-72,,-10,-55,
 9:47:27,3.043197,101.599319,,5.5,,,
 9:47:28,3.043197,101.599319,,,,,31565.1
 9:47:28,3.043197,101.599449,,,,,
 9:47:28,3.043197,101.599449,-74,,-10,-56,
 9:47:28,3.043197,101.599449,,5.5,,,
 9:47:29,3.043197,101.599449,,,,,30375.3
 9:47:29,3.043196,101.599579,,,,,
 9:47:29,3.043196,101.599579,-73,,-10,-55,
 9:47:29,3.043196,101.599579,,7,,,
 9:47:30,3.043196,101.599579,,,,,41129.2
 9:47:30,3.043198,101.599709,,,,,
 9:47:30,3.043198,101.599709,-74,,-9,-60,
 9:47:30,3.043198,101.599709,,9.5,,,
 9:47:31,3.043198,101.599709,,,,,46612.4
 9:47:31,3.043198,101.599709,-73,,-9,-56,
 9:47:31,3.043198,101.599709,,11,,,
 9:47:32,3.043198,101.599709,,,,,43985.1
 9:47:32,3.0432,101.599846,,,,,
 9:47:32,3.043199,101.599991,,,,,
 9:47:32,3.043199,101.599991,-73,,-9,-56,
 9:47:32,3.043199,101.599991,,11.5,,,
 9:47:33,3.043199,101.599991,,,,,49634.9
 9:47:33,3.043197,101.600128,,,,,
 9:47:33,3.043197,101.600128,-71,,-9,-54,
 9:47:33,3.043197,101.600128,,16,,,
 9:47:34,3.043197,101.600128,,,,,60744.8
 9:47:34,3.043196,101.600281,,,,,
 9:47:34,3.043196,101.600281,-78,,-9,-62,
 9:47:34,3.043196,101.600281,,14,,,
 9:47:35,3.043196,101.600281,,,,,42706
 9:47:35,3.043196,101.600426,,,,,
 9:47:35,3.043196,101.600426,-79,,-9,-63,
 9:47:35,3.043196,101.600426,,13,,,
 9:47:36,3.043196,101.600426,,,,,46348.1
 9:47:36,3.043197,101.600555,,,,,
 9:47:36,3.043197,101.600555,-77,,-9,-61,
 9:47:36,3.043197,101.600555,,13.5,,,
 9:47:37,3.043197,101.600555,,,,,47458.5
 9:47:37,3.043198,101.600693,,,,,
 9:47:37,3.043198,101.600693,-81,,-9,-65,
 9:47:37,3.043198,101.600693,,15.5,,,
 9:47:38,3.043198,101.600693,,,,,53833.9
 9:47:38,3.043199,101.600822,,,,,
 9:47:38,3.043199,101.600822,-82,,-9,-66,
 9:47:38,3.043199,101.600822,,16.5,,,
 9:47:39,3.043199,101.600822,,,,,49613.4
 9:47:39,3.043199,101.60096,,,,,
 9:47:39,3.043199,101.60096,-84,,-9,-68,
 9:47:39,3.043199,101.60096,,15,,,
 9:47:40,3.043199,101.60096,,,,,41778.5
 9:47:40,3.043199,101.601097,,,,,
 9:47:40,3.043199,101.601097,-87,,-9,-71,
 9:47:40,3.043199,101.601097,,15.5,,,
 9:47:41,3.043199,101.601097,,,,,47045
 9:47:41,3.043199,101.601227,,,,,
 9:47:41,3.043199,101.601227,-88,,-10,-72,
 9:47:41,3.043199,101.601227,,13,,,
 9:47:42,3.043199,101.601227,,,,,37886.8
 9:47:43,3.043199,101.601227,-89,,-10,-73,
 9:47:43,3.043199,101.601227,,12,,,
 9:47:43,3.043199,101.601227,,,,,38006.1
 9:47:43,3.043198,101.601349,,,,,
 9:47:43,3.043198,101.601349,-87,,-10,-76,
 9:47:43,3.043198,101.601349,,12,,,
 9:47:44,3.043198,101.601349,,,,,33456.4
 9:47:44,3.043199,101.601479,,,,,
 9:47:44,3.0432,101.601585,,,,,
 9:47:44,3.0432,101.601585,-91,,-10,-76,
 9:47:44,3.0432,101.601585,,11,,,
 9:47:45,3.043201,101.601685,,,,,
 9:47:45,3.043201,101.601685,,,,,39024.8
 9:47:45,3.043201,101.601685,-90,,-9,-75,
 9:47:45,3.043201,101.601685,,11,,,
 9:47:46,3.043208,101.601776,,,,,
 9:47:46,3.043208,101.601776,,,,,41077
 9:47:46,3.043208,101.601776,-89,,-9,-76,
 9:47:46,3.043208,101.601776,,10.5,,,
 9:47:47,3.043208,101.601776,,,,,38081.9
 9:47:47,3.043228,101.601845,,,,,
 9:47:47,3.043228,101.601845,-89,,-9,-73,
 9:47:47,3.043228,101.601845,,11,,,
 9:47:48,3.043262,101.601891,,,,,
 9:47:48,3.043262,101.601891,,,,,41819.5
 9:47:48,3.043262,101.601891,-86,,-10,-71,
 9:47:48,3.043262,101.601891,,11,,,
 9:47:49,3.043308,101.601936,,,,,
 9:47:49,3.043308,101.601936,,,,,32902
 9:47:49,3.043308,101.601936,-94,,-10,-78,
 9:47:49,3.043308,101.601936,,9.5,,,
 9:47:50,3.043356,101.601959,,,,,
 9:47:50,3.043356,101.601959,,,,,37423.8
 9:47:50,3.043356,101.601959,-98,,-11,-81,
 9:47:50,3.043356,101.601959,,8,,,
 9:47:51,3.043417,101.601982,,,,,
 9:47:51,3.043417,101.601982,,,,,19234.5
 9:47:51,3.043417,101.601982,-97,,-11,-82,
 9:47:51,3.043417,101.601982,,6.5,,,
 9:47:52,3.043417,101.601982,,,,,6173.8
 9:47:52,3.04349,101.60199,,,,,
 9:47:53,3.04349,101.60199,-100,,-11,-82,
 9:47:53,3.04349,101.60199,,5.5,,,
 9:47:53,3.043566,101.60199,,,,,
 9:47:53,3.043566,101.60199,,,,,11941.2
 9:47:54,3.043566,101.60199,-100,,-13,-81,
 9:47:54,3.043566,101.60199,,3,,,
 9:47:54,3.043566,101.60199,,,,,8695.6
 9:47:55,3.043566,101.60199,-102,,-12,-82,
 9:47:55,3.043566,101.60199,,2,,,
 9:47:55,3.043566,101.60199,,,,,17559
 9:47:56,3.043566,101.60199,-104,,-13,-85,
 9:47:56,3.043566,101.60199,,1.5,,,
 9:47:56,3.043566,101.60199,,,,,18237.9
 9:47:56,3.043652,101.601982,,,,,
 9:47:56,3.043652,101.601982,-100,,-14,-81,
 9:47:56,3.043652,101.601982,,0,,,
 9:47:57,3.043744,101.601974,,,,,
 9:47:57,3.043839,101.601959,,,,,
 9:47:57,3.043948,101.601936,,,,,
 9:47:57,3.043948,101.601936,,,,,9456.1
 9:47:57,3.043948,101.601936,-96,,-13,-81,
 9:47:57,3.043948,101.601936,,-1,,,
 9:47:58,3.044054,101.601913,,,,,
 9:47:58,3.044054,101.601913,,,,,8874.4
 9:47:58,3.044054,101.601913,-100,,-14,-81,
 9:47:58,3.044054,101.601913,,-1,,,
 9:47:59,3.044054,101.601913,,,,,7901.3
 9:47:59,3.044162,101.601883,,,,,
 9:47:59,3.044162,101.601883,-104,,-15,-83,
 9:47:59,3.044162,101.601883,,-2.5,,,
 9:48:00,3.044264,101.601852,,,,,
 9:48:00,3.044264,101.601852,,,,,9338.5
 9:48:01,3.044264,101.601852,-105,,-15,-83,
 9:48:01,3.044264,101.601852,,-2.5,,,
 9:48:01,3.044349,101.60183,,,,,
 9:48:01,3.044349,101.60183,,,,,13599.1
 9:48:02,3.044349,101.60183,-107,,-16,-83,
 9:48:02,3.044349,101.60183,,-4,,,
 9:48:02,3.044349,101.60183,-99,,-11,-83,
 9:48:02,3.044349,101.60183,,-4,,,
 9:48:02,3.044349,101.60183,,-4,,,
 9:48:02,3.044417,101.601807,,,,,
 9:48:02,3.044417,101.601807,,,,,3926.4
 9:48:02,3.044417,101.601807,-99,,-11,-83,
 9:48:02,3.044417,101.601807,,-3.5,,,
 9:48:03,3.044471,101.601791,,,,,
 9:48:03,3.044471,101.601791,,,,,5755.2
 9:48:03,3.044471,101.601791,-97,,-10,-69,
 9:48:03,3.044471,101.601791,,2,,,
 9:48:04,3.044523,101.601776,,,,,
 9:48:04,3.044523,101.601776,,,,,9451.6
 9:48:04,3.044523,101.601776,-91,,-11,-67,
 9:48:04,3.044523,101.601776,,5.5,,,
 9:48:05,3.044549,101.601768,,,,,
 9:48:05,3.044549,101.601768,,,,,5207.8
 9:48:05,3.044549,101.601768,-93,,-11,-67,
 9:48:05,3.044549,101.601768,,5.5,,,
 9:48:06,3.04456,101.601761,,,,,
 9:48:06,3.04456,101.601761,,,,,3701.3
 9:48:06,3.04456,101.601761,-92,,-10,-67,
 9:48:06,3.04456,101.601761,,5,,,
 9:48:07,3.04456,101.601761,,,,,2518.8
 9:48:07,3.04456,101.601761,-95,,-11,-69,
 9:48:07,3.04456,101.601761,,4,,,
 9:48:08,3.04456,101.601761,,,,,2808.8
 9:48:09,3.04456,101.601761,-97,,-11,-69,
 9:48:09,3.04456,101.601761,,4,,,
 9:48:09,3.04456,101.601761,,,,,2511
 9:48:09,3.04456,101.601761,-94,,-10,-68,
 9:48:09,3.04456,101.601761,,-1,,,
 9:48:10,3.04456,101.601761,,,,,2146.3
 9:48:10,3.04456,101.601761,-91,,-10,-67,
 9:48:10,3.04456,101.601761,,2.5,,,
 9:48:11,3.044587,101.601753,,,,,
 9:48:11,3.044621,101.601746,,,,,
 9:48:11,3.044688,101.601723,,,,,
 9:48:11,3.044768,101.6017,,,,,
 9:48:11,3.044851,101.601669,,,,,
 9:48:11,3.044851,101.601669,,,,,3088
 9:48:12,3.044851,101.601669,-91,,-10,-67,
 9:48:12,3.044851,101.601669,,6,,,
 9:48:12,3.044944,101.601646,,,,,
 9:48:12,3.044944,101.601646,,,,,3833.5
 9:48:12,3.044944,101.601646,-96,,-10,-68,
 9:48:12,3.044944,101.601646,,7.5,,,
 9:48:13,3.045045,101.601624,,,,,
 9:48:13,3.045045,101.601624,,,,,4341.7
 9:48:13,3.045045,101.601624,-95,,-10,-68,
 9:48:13,3.045045,101.601624,,7,,,
 9:48:14,3.045153,101.601585,,,,,
 9:48:14,3.045153,101.601585,,,,,2382.5
 9:48:14,3.045153,101.601585,-96,,-12,-66,
 9:48:14,3.045153,101.601585,,5,,,
 9:48:15,3.045265,101.601555,,,,,
 9:48:15,3.045265,101.601555,,,,,2898.1
 9:48:15,3.045265,101.601555,-96,,-12,-66,
 9:48:15,3.045265,101.601555,,5,,,
 9:48:16,3.045381,101.601517,,,,,
 9:48:16,3.045381,101.601517,,,,,4099.6
 9:48:16,3.045381,101.601517,-94,,-10,-66,
 9:48:16,3.045381,101.601517,,7,,,
 9:48:17,3.045499,101.601486,,,,,
 9:48:17,3.045499,101.601486,,,,,2931.7
 9:48:17,3.045499,101.601486,-95,,-10,-68,
 9:48:17,3.045499,101.601486,,8,,,
 9:48:18,3.045617,101.601456,,,,,
 9:48:18,3.045617,101.601456,,,,,6602.7
 9:48:18,3.045617,101.601456,-94,,-10,-66,
 9:48:18,3.045617,101.601456,,11,,,
 9:48:19,3.045734,101.601433,,,,,
 9:48:19,3.045734,101.601433,,,,,3715.9
 9:48:20,3.045734,101.601433,-96,,-11,-67,
 9:48:20,3.045734,101.601433,,11,,,
 9:48:20,3.045847,101.601418,,,,,
 9:48:20,3.045847,101.601418,,,,,4308.4
 9:48:21,3.045847,101.601418,-93,,-11,-66,
 9:48:21,3.045847,101.601418,,9,,,
 9:48:21,3.045847,101.601418,,,,,298.6
 9:48:22,3.045847,101.601418,-93,,-13,-61,
 9:48:22,3.045847,101.601418,,3.5,,,
 9:48:22,3.045847,101.601418,,,,,6021.4
 9:48:22,3.045847,101.601418,-92,,-11,-63,
 9:48:22,3.045847,101.601418,,6,,,
 9:48:23,3.045847,101.601418,,,,,4670.1
 9:48:23,3.045847,101.601418,-92,,-11,-62,
 9:48:23,3.045847,101.601418,,8.5,,,
 9:48:24,3.045847,101.601418,,,,,3543.1
 9:48:24,3.045973,101.601387,,,,,
 9:48:24,3.045973,101.601387,-89,,-10,-60,
 9:48:24,3.045973,101.601387,,6,,,
 9:48:24,3.045973,101.601387,,6,,,
 9:48:24,3.045973,101.601387,-89,,-10,-60,
 9:48:24,3.045973,101.601387,,6,,,
 9:48:24,3.046094,101.601364,,,,,
 9:48:25,3.046212,101.601341,,,,,
 9:48:25,3.046321,101.601334,,,,,
 9:48:25,3.04644,101.601318,,,,,
 9:48:25,3.04644,101.601318,,,,,10772.9
 9:48:26,3.04644,101.601318,-89,,-10,-60,
 9:48:26,3.04644,101.601318,,6,,,
 9:48:26,3.046567,101.601311,,,,,
 9:48:26,3.046567,101.601311,,,,,35750
 9:48:26,3.046567,101.601311,-87,,-10,-57,
 9:48:26,3.046567,101.601311,,5,,,
 9:48:27,3.046692,101.601295,,,,,
 9:48:27,3.046692,101.601295,,,,,24732.1
 9:48:27,3.046692,101.601295,-88,,-10,-56,
 9:48:27,3.046692,101.601295,,5,,,
 9:48:28,3.046834,101.601295,,,,,
 9:48:28,3.046834,101.601295,,,,,21791.9
 9:48:28,3.046834,101.601295,-88,,-11,-56,
 9:48:28,3.046834,101.601295,,4,,,
 9:48:29,3.046975,101.601288,,,,,
 9:48:29,3.046975,101.601288,,,,,9664.8
 9:48:30,3.046975,101.601288,-88,,-12,-57,
 9:48:30,3.046975,101.601288,,3,,,
 9:48:30,3.047111,101.601295,,,,,
 9:48:30,3.047111,101.601295,,,,,9753.4
 9:48:30,3.047111,101.601295,-87,,-13,-55,
 9:48:30,3.047111,101.601295,,1,,,
 9:48:31,3.047253,101.601303,,,,,
 9:48:32,3.047253,101.601303,-89,,-15,-55,
 9:48:32,3.047253,101.601303,,-1,,,
 9:48:32,3.047253,101.601303,,,,,9276.1
 9:48:32,3.047253,101.601303,-79,,-11,-51,
 9:48:32,3.047253,101.601303,,-2.5,,,
 9:48:32,3.047253,101.601303,,-2.5,,,
 9:48:32,3.047394,101.601318,,,,,
 9:48:32,3.047394,101.601318,-79,,-11,-51,
 9:48:32,3.047394,101.601318,,-2.5,,,
 9:48:33,3.047394,101.601318,,,,,2206.1
 9:48:33,3.047531,101.601341,,,,,
 9:48:33,3.047531,101.601341,-86,,-11,-56,
 9:48:33,3.047531,101.601341,,6.5,,,
 9:48:34,3.047663,101.601364,,,,,
 9:48:34,3.047663,101.601364,,,,,4121.9
 9:48:35,3.047663,101.601364,-86,,-11,-54,
 9:48:35,3.047663,101.601364,,10,,,
 9:48:35,3.047663,101.601364,,,,,4895.3
 9:48:36,3.047663,101.601364,-84,,-13,-50,
 9:48:36,3.047663,101.601364,,10.5,,,
 9:48:36,3.047663,101.601364,,,,,3780.1
 9:48:36,3.047663,101.601364,-84,,-12,-52,
 9:48:36,3.047663,101.601364,,10.5,,,
